"State","Facility Name","Facility ID","Unit ID","Associated Stacks","Year","Program Code","EPA Region","NERC Region","County","County Code","FIPS Code","Source Category","Latitude","Longitude","Owner/Operator","SO2 Phase","NOx Phase","Unit Type","Primary Fuel Type","Secondary Fuel Type","SO2 Controls","NOx Controls","PM Controls","Hg Controls","Commercial Operation Date","Operating Status","Max Hourly HI Rate (mmBtu/hr)","Associated Generators & Nameplate Capacity (MWe)"
"TX","Colorado Bend Energy Center",56350,"CT2B",,2018,"ARP, CSOSG2",6,"ERCOT","Wharton County","TX481","481","Electric Utility",29.2878,-96.0683,"Colorado Bend I Power, LLC (Owner) (Started Jan 11, 2018),Colorado Bend I Power, LLC (Operator) (Started Jan 11, 2018)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2008-05-01","Operating",1120,"CT2B (80), ST2 (115)"
"TX","San Jacinto County Peaking Facility",56603,"SJCCT1",,2018,"ARP, CSOSG2",6,,"San Jacinto County","TX407","407","Electric Utility",30.42,-95.0114,"East Texas Electric Cooperative, Inc. (Owner) (Started Jan 26, 2018),East Texas Electric Cooperative, Inc. (Operator) (Started Jan 26, 2018)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2009-07-14","Operating",1100,"SJC1 (85)"
"TX","San Jacinto County Peaking Facility",56603,"SJCCT2",,2018,"ARP, CSOSG2",6,,"San Jacinto County","TX407","407","Electric Utility",30.42,-95.0114,"East Texas Electric Cooperative, Inc. (Owner) (Started Jan 26, 2018),East Texas Electric Cooperative, Inc. (Operator) (Started Jan 26, 2018)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2009-07-13","Operating",1100,"SJC2 (85)"
"TX","Hardin County Peaking Facility",56604,"HCCT1",,2018,"ARP, CSOSG2",6,,"Hardin County","TX199","199","Electric Utility",30.3039,-94.2527,"East Texas Electric Cooperative, Inc. (Owner) (Started Jan 26, 2018),East Texas Electric Cooperative, Inc. (Operator) (Started Jan 26, 2018)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2009-10-15","Operating",1110.5,"HC1 (85)"
"TX","Hardin County Peaking Facility",56604,"HCCT2",,2018,"ARP, CSOSG2",6,,"Hardin County","TX199","199","Electric Utility",30.3039,-94.2527,"East Texas Electric Cooperative, Inc. (Owner) (Started Jan 26, 2018),East Texas Electric Cooperative, Inc. (Operator) (Started Jan 26, 2018)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2009-10-15","Operating",1110.5,"HC2 (85)"
"TX","Sandy Creek Energy Station",56611,"S01",,2018,"ARP, CSOSG2, MATS",6,,"McLennan County","TX309","309","Electric Utility",31.4753,-96.9564,"Lower Colorado River Authority (Owner),Sandy Creek Energy Associates, LP (Owner),Brazos Sandy Creek Electric Cooperative, Inc. (Owner),Sandy Creek Services, LLC (Operator)","Phase 2",,"Dry bottom wall-fired boiler","Coal",,"Dry Lime FGD","Selective Catalytic Reduction","Baghouse","Halogenated PAC Sorbent Injection","2011-10-10","Operating",12000,"S01 (1008)"
"TX","Winchester Power Park",56674,"1",,2018,"ARP, CSOSG2",6,"ERCOT","Fayette County","TX149","149","Electric Utility",30.0253,-96.9945,"Lower Colorado River Authority (Owner),Lower Colorado River Authority (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2009-05-06","Operating",437,"CGT1 (48)"
"TX","Winchester Power Park",56674,"2",,2018,"ARP, CSOSG2",6,"ERCOT","Fayette County","TX149","149","Electric Utility",30.0253,-96.9945,"Lower Colorado River Authority (Owner),Lower Colorado River Authority (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2009-05-16","Operating",437,"CGT2 (48)"
"TX","Winchester Power Park",56674,"3",,2018,"ARP, CSOSG2",6,"ERCOT","Fayette County","TX149","149","Electric Utility",30.0253,-96.9945,"Lower Colorado River Authority (Owner),Lower Colorado River Authority (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2009-05-20","Operating",437,"CGT3 (48)"
"TX","Winchester Power Park",56674,"4",,2018,"ARP, CSOSG2",6,"ERCOT","Fayette County","TX149","149","Electric Utility",30.0253,-96.9945,"Lower Colorado River Authority (Owner),Lower Colorado River Authority (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2009-06-13","Operating",437,"CGT4 (48)"
"TX","Cedar Bayou 4",56806,"CBY41",,2018,"ARP, CSOSG2",6,,"Chambers County","TX071","071","Electric Utility",29.752,-94.923,"NRG Energy, Inc (Owner),Energy Co. (Owner),NRG Energy, Inc (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2009-03-28","Operating",2125,"4 (179.7), 41 (187.7)"
"TX","Cedar Bayou 4",56806,"CBY42",,2018,"ARP, CSOSG2",6,,"Chambers County","TX071","071","Electric Utility",29.752,-94.923,"NRG Energy, Inc (Owner),Energy Co. (Owner),NRG Energy, Inc (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2009-03-29","Operating",2125,"4 (179.7), 42 (187.7)"
"TX","Antelope Elk Energy Center",57865,"1",,2018,"ARP, CSOSG2",6,,"Hale County","TX189","189","Electric Utility",33.8657,-101.8437,"Golden Spread Electric Cooperative, Inc. (Owner),Golden Spread Electric Cooperative, Inc. (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2015-05-21","Operating",1941,"ELK1 (202)"
"TX","Antelope Elk Energy Center",57865,"2",,2018,"ARP, CSOSG2",6,,"Hale County","TX189","189","Electric Utility",33.8657,-101.8437,"Golden Spread Electric Cooperative, Inc. (Owner),Golden Spread Electric Cooperative, Inc. (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2016-04-14","Operating",1941,"ELK2 (202)"
"TX","Antelope Elk Energy Center",57865,"3",,2018,"ARP, CSOSG2",6,,"Hale County","TX189","189","Electric Utility",33.8657,-101.8437,"Golden Spread Electric Cooperative, Inc. (Owner),Golden Spread Electric Cooperative, Inc. (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2016-04-18","Operating",1941,"ELK3 (202)"
"TX","Panda Temple Power Station",58001,"CTG1",,2018,"ARP, CSOSG2",6,,"Bell County","TX027","027","Electric Utility",31.0558,-97.3172,"Panda Temple Power, LLC (Owner),PPG - O&M Panda Temple Power, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2014-05-05","Operating",3071.4,"STG1 (339.2), CTG1 (232)"
"TX","Panda Temple Power Station",58001,"CTG2",,2018,"ARP, CSOSG2",6,,"Bell County","TX027","027","Electric Utility",31.0558,-97.3172,"Panda Temple Power, LLC (Owner),PPG - O&M Panda Temple Power, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2014-05-07","Operating",2835,"CTG2 (232), STG1 (339.2)"
"TX","Panda Temple Power Station",58001,"CTG3",,2018,"ARP, CSOSG2",6,,"Bell County","TX027","027","Electric Utility",31.0558,-97.3172,"Panda Temple Power, LLC (Owner),PPG - O&M Panda Temple Power, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2015-03-13","Operating",2835,"CTG3 (232), STG2 (339.2)"
"TX","Panda Temple Power Station",58001,"CTG4",,2018,"ARP, CSOSG2",6,,"Bell County","TX027","027","Electric Utility",31.0558,-97.3172,"Panda Temple Power, LLC (Owner),PPG - O&M Panda Temple Power, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2015-03-16","Operating",2835,"CTG4 (232), STG2 (339.2)"
"TX","Panda Sherman Power Station",58005,"CTG1",,2018,"ARP, CSOSG2",6,,"Grayson County","TX181","181","Electric Utility",33.5756,-96.6158,"Panda Sherman Power, LLC (Owner),PPG - O&M Panda Sherman Power, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2014-05-25","Operating",2944,"STG1 (339.2), CTG1 (232)"
"TX","Panda Sherman Power Station",58005,"CTG2",,2018,"ARP, CSOSG2",6,,"Grayson County","TX181","181","Electric Utility",33.5756,-96.6158,"Panda Sherman Power, LLC (Owner),PPG - O&M Panda Sherman Power, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2014-05-29","Operating",2944,"CTG2 (232), STG1 (339.2)"
"TX","Carbon Capture Plant",58378,"CTHRSG",,2018,"ARP, CSOSG2",6,,"Fort Bend County","TX157","157","Cogeneration",29.4753,-95.6341,"Petra Nova Parish Holdings, LLC (Owner),NRG Texas Power LLC (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Selective Catalytic Reduction,Dry Low NOx Burners",,,"2013-06-17","Operating",1200,"GT2 (102.7)"
"TX","Ector County Energy Center",58471,"CT-1",,2018,"ARP, CSOSG2",6,,"Ector County","TX135","135","Electric Utility",32.0694,-102.5856,"Ector County Energy Center, LLC (Owner),Invenergy LLC (Operator)","Phase 2",,"Combustion turbine","Natural Gas",,,"Dry Low NOx Burners",,,"2015-07-30","Operating",2291,"CTG1 (173)"
"TX","Ector County Energy Center",58471,"CT-2",,2018,"ARP, CSOSG2",6,,"Ector County","TX135","135","Electric Utility",32.0694,-102.5856,"Ector County Energy Center, LLC (Owner),Invenergy LLC (Operator)","Phase 2",,"Combustion turbine","Natural Gas",,,"Dry Low NOx Burners",,,"2015-08-14","Operating",2291,"CTG2 (173)"
"TX","Montana Power Station",58562,"GT-1",,2018,"ARP, CSOSG2",6,,"El Paso County","TX141","141","Electric Utility",31.8239,-106.2119,"El Paso Electric Company (Owner),El Paso Electric Company (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"2015-03-07","Operating",858,"GT-1 (100)"
"TX","Montana Power Station",58562,"GT-2",,2018,"ARP, CSOSG2",6,,"El Paso County","TX141","141","Electric Utility",31.8239,-106.2119,"El Paso Electric Company (Owner),El Paso Electric Company (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"2015-03-16","Operating",858,"GT-2 (100)"
"TX","Montana Power Station",58562,"GT-3",,2018,"ARP, CSOSG2",6,,"El Paso County","TX141","141","Electric Utility",31.8239,-106.2119,"El Paso Electric Company (Owner),El Paso Electric Company (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"2016-04-19","Operating",858,"GT-3 (100)"
"TX","Montana Power Station",58562,"GT-4",,2018,"ARP, CSOSG2",6,,"El Paso County","TX141","141","Electric Utility",31.8239,-106.2119,"El Paso Electric Company (Owner),El Paso Electric Company (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"2016-08-19","Operating",858,"GT-4 (100)"
"TX","Wolf Hollow II",59812,"CGT4",,2018,"ARP, CSOSG2",6,,"Hood County","TX221","221","Electric Utility",29.2888,-96.066,"Wolf Hollow II Power, LLC (Owner),Wolf Hollow Services, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Ammonia Injection,Selective Catalytic Reduction",,,"2017-01-05","Operating",3908,"STG6 (500.365), CGT4 (400)"
"TX","Wolf Hollow II",59812,"CGT5",,2018,"ARP, CSOSG2",6,,"Hood County","TX221","221","Electric Utility",29.2888,-96.066,"Wolf Hollow II Power, LLC (Owner),Wolf Hollow Services, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Ammonia Injection,Selective Catalytic Reduction",,,"2017-01-12","Operating",3908,"CGT5 (400), STG6 (500.365)"
"TX","Colorado Bend II",60122,"CT7",,2018,"ARP, CSOSG2",6,,"Wharton County","TX481","481","Electric Utility",29.2878,-96.0656,"Colorado Bend II Power, LLC (Owner),Colorado Bend Services, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Ammonia Injection,Selective Catalytic Reduction",,,"2017-02-10","Operating",3944.1,"CT7 (401), STG9 (565)"
"TX","Colorado Bend II",60122,"CT8",,2018,"ARP, CSOSG2",6,,"Wharton County","TX481","481","Electric Utility",29.2878,-96.0656,"Colorado Bend II Power, LLC (Owner),Colorado Bend Services, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Ammonia Injection,Selective Catalytic Reduction",,,"2017-03-02","Operating",3944.1,"STG9 (565), CT8 (401)"
"TX","Bacliff Generating Station",60264,"BCGT1",,2018,"ARP, CSOSG2",6,,"Galveston County","TX167","167","Electric Utility",29.4922,-94.9844,"NRG Texas Power LLC (Owner) (Ended Jun 19, 2018),PHR Holdings, LLC (Owner) (Started Jun 19, 2018),NRG Texas Power LLC (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2016-11-27","Operating",921.7,"BCGT1 (71.2)"
"TX","Bacliff Generating Station",60264,"BCGT2",,2018,"ARP, CSOSG2",6,,"Galveston County","TX167","167","Electric Utility",29.4922,-94.9844,"NRG Texas Power LLC (Owner) (Ended Jun 19, 2018),PHR Holdings, LLC (Owner) (Started Jun 19, 2018),NRG Texas Power LLC (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2016-11-27","Operating",921.7,"BCGT2 (71.2)"
"TX","Bacliff Generating Station",60264,"BCGT3",,2018,"ARP, CSOSG2",6,,"Galveston County","TX167","167","Electric Utility",29.4922,-94.9844,"NRG Texas Power LLC (Owner) (Ended Jun 19, 2018),PHR Holdings, LLC (Owner) (Started Jun 19, 2018),NRG Texas Power LLC (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2017-01-04","Operating",921.7,"BCGT3 (71.2)"
"TX","Bacliff Generating Station",60264,"BCGT4",,2018,"ARP, CSOSG2",6,,"Galveston County","TX167","167","Electric Utility",29.4922,-94.9844,"NRG Texas Power LLC (Owner) (Ended Jun 19, 2018),PHR Holdings, LLC (Owner) (Started Jun 19, 2018),NRG Texas Power LLC (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2017-01-05","Operating",921.7,"BCGT4 (71.2)"
"TX","Bacliff Generating Station",60264,"BCGT5",,2018,"ARP, CSOSG2",6,,"Galveston County","TX167","167","Electric Utility",29.4922,-94.9844,"NRG Texas Power LLC (Owner) (Ended Jun 19, 2018),PHR Holdings, LLC (Owner) (Started Jun 19, 2018),NRG Texas Power LLC (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2017-02-01","Operating",921.7,"BCGT5 (71.2)"
"TX","Bacliff Generating Station",60264,"BCGT6",,2018,"ARP, CSOSG2",6,,"Galveston County","TX167","167","Electric Utility",29.4922,-94.9844,"NRG Texas Power LLC (Owner) (Ended Jun 19, 2018),PHR Holdings, LLC (Owner) (Started Jun 19, 2018),NRG Texas Power LLC (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2017-02-10","Operating",921.7,"BCGT6 (71.2)"
"TX","Port Comfort Peaking Facility",60459,"CT1",,2018,"ARP, CSOSG2",6,,"Calhoun County","TX057","057","Electric Utility",28.648,-96.5457,"Port Comfort Power, LLC (Owner),Port Comfort Power, LLC (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection,Selective Catalytic Reduction",,,"2017-07-24","Operating",474,"PC1 (50)"
"TX","Port Comfort Peaking Facility",60459,"CT2",,2018,"ARP, CSOSG2",6,,"Calhoun County","TX057","057","Electric Utility",28.648,-96.5457,"Port Comfort Power, LLC (Owner),Port Comfort Power, LLC (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection,Selective Catalytic Reduction",,,"2017-07-29","Operating",474,"PC2 (50)"
"TX","Chamon Power, LLC",60460,"CT1",,2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Electric Utility",29.8833,-95.1113,"Chamon Power, LLC (Owner),Chamon Power, LLC (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection,Selective Catalytic Reduction",,,"2017-10-03","Operating",474,"CH1 (50)"
"TX","Chamon Power, LLC",60460,"CT2",,2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Electric Utility",29.8833,-95.1113,"Chamon Power, LLC (Owner),Chamon Power, LLC (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection,Selective Catalytic Reduction",,,"2017-10-05","Operating",474,"CH2 (50)"
"TX","Tejas Power Generation Unit 1",60468,"CT-1",,2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Electric Utility",29.6464,-95.4518,"Friendswood Energy Genco, LLC (Owner) (Started Mar 08, 2018),Friendswood Energy Genco, LLC (Operator) (Started Mar 08, 2018)","Phase 2",,"Combustion turbine (Started Mar 12, 2018)","Pipeline Natural Gas",,,"Water Injection (Began May 09, 2018),Selective Catalytic Reduction (Began May 09, 2018)",,,"2018-05-09","Operating (Started 04/27/2018)",1500,"GT-1 (128)"
